parang	ata
parang	sobrang
ata	sobrang
parang	cute
ata	cute
sobrang	cute
parang	bat
ata	bat
sobrang	bat
cute	bat
parang	bula
ata	bula
sobrang	bula
cute	bula
bat	bula
parang	pogi
ata	pogi
sobrang	pogi
cute	pogi
bat	pogi
bula	pogi
parang	bilog
ata	bilog
sobrang	bilog
cute	bilog
bat	bilog
parang	tuldok
ata	tuldok
sobrang	tuldok
cute	tuldok
bat	tuldok
bula	tuldok
pogi	tuldok
bilog	tuldok
parang	ata
parang	sobrang
ata	sobrang
